class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
e,3.25,s,y,y,f,f,f,f,5.95,6.75,b,,y,u,,f,f,,d,a
e,3.74,s,s,n,f,f,f,f,6.02,6.91,z,,o,u,,f,f,,d,a
e,3.02,s,w,n,f,f,f,f,6.96,7.78,e,,o,u,,f,f,,d,a
e,3.98,s,l,n,f,f,f,f,5.66,7.39,c,,y,p,,f,f,,d,a
e,3.6,s,y,n,f,f,f,f,7.51,8.92,e,,o,p,,f,f,,d,a
e,3.14,s,t,y,f,f,f,f,5.92,5.82,z,,y,p,,f,f,,d,a
e,2.77,s,g,n,f,f,f,f,5.36,5.62,e,,o,p,,f,f,,d,a
e,3.93,s,h,y,f,f,f,f,6.65,6.56,r,,y,u,,f,f,,d,a
e,2.78,s,f,y,f,f,f,f,6.22,6.92,c,,y,u,,f,f,,d,a
e,4.24,s,d,y,f,f,f,f,7.84,9.37,e,,y,p,,f,f,,d,a
e,4.43,s,f,n,f,f,f,f,7.13,7.98,b,,o,u,,f,f,,d,a
e,3.56,s,y,n,f,f,f,f,6.33,7.12,r,,o,u,,f,f,,d,a
e,3.04,s,k,y,f,f,f,f,5.99,7.15,z,,y,p,,f,f,,d,a
e,2.66,s,k,y,f,f,f,f,5.62,7.22,s,,o,u,,f,f,,d,a
e,2.98,s,k,y,f,f,f,f,5.94,6.51,u,,y,u,,f,f,,d,a
e,2.98,s,e,y,f,f,f,f,5.54,6.56,s,,o,p,,f,f,,d,a
e,4.03,s,e,y,f,f,f,f,7.12,8.29,e,,y,p,,f,f,,d,a
e,3.25,s,f,n,f,f,f,f,6.06,7.74,z,,y,p,,f,f,,d,a
e,3.37,s,h,n,f,f,f,f,6.92,7.86,z,,o,u,,f,f,,d,a
e,3.17,s,w,y,f,f,f,f,6.43,7.0,e,,o,u,,f,f,,d,a
e,4.15,s,h,y,f,f,f,f,6.68,7.99,c,,y,u,,f,f,,d,a
e,4.01,s,k,y,f,f,f,f,7.42,8.24,z,,o,u,,f,f,,d,a
e,3.42,s,l,y,f,f,f,f,6.35,7.3,s,,y,u,,f,f,,d,a
e,2.94,s,k,n,f,f,f,f,5.2,5.12,s,,o,u,,f,f,,d,a
e,3.56,s,e,n,f,f,f,f,5.95,8.16,e,,o,u,,f,f,,d,a
e,3.81,s,d,y,f,f,f,f,5.49,5.98,z,,o,u,,f,f,,d,a
e,3.65,s,k,y,f,f,f,f,5.65,7.38,c,,o,p,,f,f,,d,a
e,3.88,s,h,n,f,f,f,f,6.56,7.47,r,,y,p,,f,f,,d,a
e,3.35,s,w,y,f,f,f,f,6.76,7.0,c,,o,u,,f,f,,d,a
e,3.76,s,h,n,f,f,f,f,6.11,6.19,r,,o,p,,f,f,,d,a
e,3.96,s,w,n,f,f,f,f,6.92,8.67,z,,o,u,,f,f,,d,a
e,3.1,s,t,n,f,f,f,f,6.9,7.11,z,,o,p,,f,f,,d,a
e,3.86,s,e,n,f,f,f,f,5.96,7.48,z,,o,p,,f,f,,d,a
e,3.77,s,e,n,f,f,f,f,7.05,7.52,c,,o,p,,f,f,,d,a
e,3.35,s,k,n,f,f,f,f,6.21,7.88,b,,y,u,,f,f,,d,a
e,3.47,s,l,y,f,f,f,f,6.48,7.34,s,,y,u,,f,f,,d,a
e,4.24,s,f,y,f,f,f,f,6.79,8.12,r,,o,u,,f,f,,d,a
e,3.4,s,k,y,f,f,f,f,5.88,6.9,c,,y,u,,f,f,,d,a
e,4.12,s,s,y,f,f,f,f,7.57,8.91,r,,y,p,,f,f,,d,a
e,3.39,s,l,y,f,f,f,f,7.04,8.57,r,,y,p,,f,f,,d,a
e,4.25,s,d,y,f,f,f,f,6.72,8.36,b,,y,u,,f,f,,d,a
e,3.54,s,d,y,f,f,f,f,5.54,6.3,z,,o,u,,f,f,,d,a
e,3.25,s,f,n,f,f,f,f,6.62,6.64,e,,o,u,,f,f,,d,a
e,4.16,s,y,y,f,f,f,f,7.08,8.11,c,,y,p,,f,f,,d,a
e,4.02,s,t,n,f,f,f,f,6.95,7.44,e,,y,u,,f,f,,d,a
e,3.07,s,f,n,f,f,f,f,6.34,7.03,c,,o,p,,f,f,,d,a
e,3.56,s,w,y,f,f,f,f,6.85,7.36,z,,o,p,,f,f,,d,a
e,3.51,s,s,n,f,f,f,f,5.47,6.56,s,,o,u,,f,f,,d,a
e,3.33,s,h,y,f,f,f,f,6.54,6.5,z,,y,p,,f,f,,d,a
e,3.74,s,d,y,f,f,f,f,7.4,8.92,u,,y,u,,f,f,,d,a
e,3.24,s,k,y,f,f,f,f,6.25,6.97,e,,y,u,,f,f,,d,a
e,3.19,s,h,n,f,f,f,f,6.28,6.72,z,,o,p,,f,f,,d,a
e,2.99,s,h,y,f,f,f,f,6.41,7.08,c,,o,p,,f,f,,d,a
e,3.0,s,l,y,f,f,f,f,6.35,6.98,e,,y,u,,f,f,,d,a
e,3.25,s,e,n,f,f,f,f,6.42,8.2,c,,o,p,,f,f,,d,a
e,4.4,s,y,n,f,f,f,f,6.59,6.07,c,,y,u,,f,f,,d,a
e,3.19,s,y,n,f,f,f,f,6.37,6.77,s,,y,u,,f,f,,d,a
e,3.63,s,g,n,f,f,f,f,6.49,7.64,s,,o,p,,f,f,,d,a
e,3.03,s,t,y,f,f,f,f,6.29,5.79,r,,o,u,,f,f,,d,a
e,3.11,s,t,y,f,f,f,f,6.03,6.94,u,,y,p,,f,f,,d,a
e,4.4,s,s,y,f,f,f,f,6.08,7.74,z,,y,u,,f,f,,d,a
e,2.97,s,k,y,f,f,f,f,6.5,7.86,e,,o,p,,f,f,,d,a
e,3.27,s,f,y,f,f,f,f,6.5,7.61,c,,y,p,,f,f,,d,a
e,3.82,s,s,y,f,f,f,f,7.01,8.36,e,,y,p,,f,f,,d,a
e,3.36,s,l,n,f,f,f,f,7.0,8.29,e,,o,u,,f,f,,d,a
e,4.42,s,d,y,f,f,f,f,6.89,8.49,u,,y,u,,f,f,,d,a
e,3.66,s,l,n,f,f,f,f,7.4,8.37,b,,o,p,,f,f,,d,a
e,3.06,s,t,n,f,f,f,f,6.04,6.56,c,,o,u,,f,f,,d,a
e,3.74,s,t,y,f,f,f,f,6.55,7.79,r,,y,p,,f,f,,d,a
e,3.12,s,e,n,f,f,f,f,6.17,7.27,b,,y,u,,f,f,,d,a
e,3.4,s,g,n,f,f,f,f,5.97,6.4,b,,y,u,,f,f,,d,a
e,3.96,s,l,y,f,f,f,f,7.08,7.27,u,,y,p,,f,f,,d,a
e,2.81,s,h,y,f,f,f,f,6.17,6.68,c,,y,u,,f,f,,d,a
e,3.01,s,e,y,f,f,f,f,6.59,7.88,u,,y,u,,f,f,,d,a
e,3.25,s,h,y,f,f,f,f,6.85,8.45,b,,y,p,,f,f,,d,a
e,4.21,s,d,n,f,f,f,f,6.33,7.34,e,,y,p,,f,f,,d,a
e,3.39,s,s,n,f,f,f,f,6.47,7.7,b,,y,p,,f,f,,d,a
e,4.62,s,w,y,f,f,f,f,6.78,8.72,z,,o,p,,f,f,,d,a
e,2.73,s,g,y,f,f,f,f,6.98,7.77,s,,o,p,,f,f,,d,a
e,3.33,s,t,n,f,f,f,f,6.83,7.07,e,,o,u,,f,f,,d,a
e,4.02,s,l,n,f,f,f,f,6.86,8.46,z,,o,u,,f,f,,d,a
e,2.92,s,w,y,f,f,f,f,6.22,7.6,z,,y,p,,f,f,,d,a
e,3.38,s,e,n,f,f,f,f,6.15,7.5,b,,y,u,,f,f,,d,a
e,4.18,s,w,y,f,f,f,f,7.0,8.36,s,,o,p,,f,f,,d,a
e,3.08,s,g,y,f,f,f,f,5.92,7.07,e,,y,u,,f,f,,d,a
e,3.18,s,f,y,f,f,f,f,6.4,7.03,c,,o,u,,f,f,,d,a
e,3.49,s,s,y,f,f,f,f,5.71,6.28,e,,o,u,,f,f,,d,a
e,3.57,s,f,y,f,f,f,f,6.44,7.23,z,,o,u,,f,f,,d,a
e,3.53,s,w,y,f,f,f,f,5.87,5.88,c,,o,p,,f,f,,d,a
e,5.04,o,l,n,f,f,f,f,5.91,48.83,s,,n,p,,f,f,g,d,w
e,4.9,s,l,n,f,f,f,f,6.81,63.87,u,,n,p,,f,f,g,d,a
e,4.23,s,l,n,f,f,f,f,5.58,23.83,b,,n,u,,f,f,g,d,w
e,5.31,s,l,n,f,f,f,f,6.45,43.2,e,,n,p,,f,f,g,l,w
e,6.59,s,l,n,f,f,f,f,7.39,58.44,z,,n,u,,f,f,g,d,w
e,4.12,s,l,n,f,f,f,f,7.9,62.37,u,,n,p,,f,f,g,l,w
e,5.11,s,l,n,f,f,f,f,8.5,64.85,u,,n,u,,f,f,g,l,w
e,3.5,s,l,n,f,f,f,f,6.75,45.23,e,,n,u,,f,f,g,d,w
e,5.36,o,l,n,f,f,f,f,7.82,50.0,b,,n,p,,f,f,g,d,u
e,4.28,o,l,n,f,f,f,f,5.99,38.97,c,,n,p,,f,f,g,d,u
e,5.08,o,l,n,f,f,f,f,6.29,40.77,z,,n,p,,f,f,g,l,u
e,4.84,o,l,n,f,f,f,f,5.37,37.65,z,,n,p,,f,f,g,l,w
e,4.47,o,l,n,f,f,f,f,6.12,49.91,e,,n,u,,f,f,g,d,w
e,6.7,o,l,n,f,f,f,f,7.67,50.19,u,,n,u,,f,f,g,l,a
e,6.42,o,l,n,f,f,f,f,8.08,45.39,c,,n,p,,f,f,g,l,u
e,3.6,s,l,n,f,f,f,f,5.22,33.94,c,,n,p,,f,f,g,l,w
e,4.33,o,l,n,f,f,f,f,5.4,44.43,b,,n,u,,f,f,g,d,u
e,5.26,o,l,n,f,f,f,f,5.06,33.9,r,,n,p,,f,f,g,l,u
e,2.61,s,l,n,f,f,f,f,5.7,31.16,e,,n,u,,f,f,g,d,u
e,5.95,s,l,n,f,f,f,f,9.8,71.81,c,,n,u,,f,f,g,d,u
e,5.22,o,l,n,f,f,f,f,7.72,55.98,c,,n,p,,f,f,g,d,w
e,3.62,o,l,n,f,f,f,f,5.49,39.7,b,,n,p,,f,f,g,l,w
e,4.21,s,l,n,f,f,f,f,6.8,47.05,r,,n,p,,f,f,g,l,u
e,5.14,s,l,n,f,f,f,f,7.15,41.73,e,,n,u,,f,f,g,l,u
e,5.55,o,l,n,f,f,f,f,6.86,43.51,b,,n,u,,f,f,g,d,w
e,4.01,s,l,n,f,f,f,f,6.94,54.72,b,,n,p,,f,f,g,l,a
e,6.45,s,l,n,f,f,f,f,6.93,46.64,c,,n,p,,f,f,g,d,u
e,6.07,s,l,n,f,f,f,f,5.73,49.64,z,,n,p,,f,f,g,l,u
e,4.9,s,l,n,f,f,f,f,6.15,50.68,e,,n,u,,f,f,g,d,u
e,5.13,s,l,n,f,f,f,f,6.84,56.89,u,,n,p,,f,f,g,l,w
e,3.93,o,l,n,f,f,f,f,6.75,38.26,u,,n,u,,f,f,g,l,w
e,4.17,s,l,n,f,f,f,f,6.47,47.69,c,,n,u,,f,f,g,d,u
e,5.11,o,l,n,f,f,f,f,7.94,66.79,c,,n,p,,f,f,g,d,w
e,4.99,s,l,n,f,f,f,f,6.97,49.98,u,,n,p,,f,f,g,l,u
e,5.33,o,l,n,f,f,f,f,7.04,62.13,c,,n,u,,f,f,g,l,a
e,5.32,o,l,n,f,f,f,f,9.44,60.62,s,,n,u,,f,f,g,d,w
e,4.29,o,l,n,f,f,f,f,7.33,49.22,r,,n,p,,f,f,g,d,a
e,5.14,s,l,n,f,f,f,f,7.07,57.89,u,,n,p,,f,f,g,l,w
e,5.19,o,l,n,f,f,f,f,5.9,42.26,r,,n,u,,f,f,g,d,w
e,6.91,o,l,n,f,f,f,f,7.96,58.57,c,,n,p,,f,f,g,d,w
e,5.82,s,l,n,f,f,f,f,8.29,57.02,s,,n,p,,f,f,g,d,w
e,3.91,o,l,n,f,f,f,f,6.45,47.66,u,,n,p,,f,f,g,d,a
e,6.36,o,l,n,f,f,f,f,7.51,51.77,b,,n,p,,f,f,g,d,u
e,4.67,o,l,n,f,f,f,f,6.82,38.38,s,,n,u,,f,f,g,l,a
e,4.03,o,l,n,f,f,f,f,4.04,39.08,s,,n,p,,f,f,g,d,u
e,6.47,o,l,n,f,f,f,f,7.53,62.09,r,,n,p,,f,f,g,d,a
e,5.17,s,l,n,f,f,f,f,6.56,43.67,b,,n,u,,f,f,g,d,a
e,7.74,s,l,n,f,f,f,f,7.44,58.2,s,,n,u,,f,f,g,l,u
e,4.66,s,l,n,f,f,f,f,7.06,54.85,c,,n,u,,f,f,g,l,u
e,5.3,o,l,n,f,f,f,f,6.97,64.21,r,,n,p,,f,f,g,l,w
e,5.27,o,l,n,f,f,f,f,7.67,58.26,z,,n,p,,f,f,g,l,a
e,4.85,s,l,n,f,f,f,f,6.27,51.01,b,,n,p,,f,f,g,d,a
e,4.58,o,l,n,f,f,f,f,5.43,35.64,z,,n,u,,f,f,g,l,a
e,4.16,o,l,n,f,f,f,f,6.22,51.68,e,,n,p,,f,f,g,l,w
e,4.42,o,l,n,f,f,f,f,5.32,40.07,z,,n,p,,f,f,g,l,w
e,4.18,o,l,n,f,f,f,f,7.47,53.14,c,,n,p,,f,f,g,l,w
e,5.03,s,l,n,f,f,f,f,7.81,71.69,b,,n,p,,f,f,g,l,a
e,4.3,o,l,n,f,f,f,f,7.52,52.31,u,,n,p,,f,f,g,l,w
e,6.02,s,l,n,f,f,f,f,7.6,51.47,s,,n,p,,f,f,g,l,u
e,5.4,o,l,n,f,f,f,f,6.37,51.93,b,,n,u,,f,f,g,d,a
e,4.03,o,l,n,f,f,f,f,7.42,58.14,z,,n,u,,f,f,g,d,w
e,5.0,s,l,n,f,f,f,f,7.62,64.07,b,,n,p,,f,f,g,l,a
e,5.85,s,l,n,f,f,f,f,8.82,70.41,c,,n,u,,f,f,g,l,u
e,3.16,s,l,n,f,f,f,f,5.84,29.4,e,,n,p,,f,f,g,l,a
e,4.41,o,l,n,f,f,f,f,7.13,43.04,r,,n,p,,f,f,g,d,a
e,4.96,s,l,n,f,f,f,f,6.65,46.19,b,,n,u,,f,f,g,l,u
e,5.13,o,l,n,f,f,f,f,5.7,24.76,s,,n,p,,f,f,g,d,u
e,6.51,s,l,n,f,f,f,f,5.77,44.83,c,,n,u,,f,f,g,l,u
e,3.35,s,l,n,f,f,f,f,6.47,49.1,u,,n,p,,f,f,g,l,a
e,4.54,o,l,n,f,f,f,f,5.92,44.13,b,,n,u,,f,f,g,l,a
e,4.42,s,l,n,f,f,f,f,8.55,62.72,c,,n,u,,f,f,g,l,u
e,4.23,o,l,n,f,f,f,f,5.41,28.35,e,,n,u,,f,f,g,l,w
e,3.31,s,l,n,f,f,f,f,3.88,23.74,s,,n,p,,f,f,g,d,w
e,4.7,s,l,n,f,f,f,f,5.96,48.52,c,,n,u,,f,f,g,d,u
e,5.26,s,l,n,f,f,f,f,7.87,57.13,r,,n,u,,f,f,g,l,a
e,2.51,o,l,n,f,f,f,f,5.67,45.99,r,,n,p,,f,f,g,l,a
e,5.33,s,l,n,f,f,f,f,6.3,51.06,c,,n,u,,f,f,g,d,w
e,5.34,o,l,n,f,f,f,f,6.88,55.19,s,,n,p,,f,f,g,d,a
e,6.31,o,l,n,f,f,f,f,8.32,54.31,c,,n,p,,f,f,g,d,u
e,3.0,s,l,n,f,f,f,f,6.23,45.49,e,,n,p,,f,f,g,l,u
e,5.29,s,l,n,f,f,f,f,7.07,49.17,r,,n,p,,f,f,g,d,w
e,5.71,s,l,n,f,f,f,f,6.78,49.04,r,,n,u,,f,f,g,l,w
e,5.72,s,l,n,f,f,f,f,7.84,64.96,s,,n,p,,f,f,g,d,u
e,4.58,s,l,n,f,f,f,f,7.75,59.97,c,,n,p,,f,f,g,l,u
e,5.49,o,l,n,f,f,f,f,6.65,48.13,e,,n,p,,f,f,g,l,u
e,4.31,s,l,n,f,f,f,f,5.99,53.09,u,,n,p,,f,f,g,l,u
e,5.53,o,l,n,f,f,f,f,7.82,65.32,c,,n,p,,f,f,g,l,w
e,5.39,o,l,n,f,f,f,f,6.06,41.52,e,,n,p,,f,f,g,d,u
e,6.2,o,l,n,f,f,f,f,8.12,57.8,c,,n,u,,f,f,g,l,u
e,4.27,o,l,n,f,f,f,f,7.58,41.07,z,,n,u,,f,f,g,d,u
e,5.59,o,l,n,f,f,f,f,6.31,45.55,z,,n,u,,f,f,g,l,u
e,5.93,s,l,n,f,f,f,f,7.36,63.25,c,,n,p,,f,f,g,l,a
e,3.75,s,l,n,f,f,f,f,7.11,29.45,u,,n,p,,f,f,g,l,u
e,6.02,s,l,n,f,f,f,f,6.63,57.62,z,,n,u,,f,f,g,l,w
e,6.89,o,l,n,f,f,f,f,8.91,65.75,b,,n,p,,f,f,g,d,w
e,4.52,o,l,n,f,f,f,f,7.0,58.72,r,,n,u,,f,f,g,l,w
e,5.28,o,l,n,f,f,f,f,7.89,61.83,c,,n,u,,f,f,g,d,a
e,4.54,o,l,n,f,f,f,f,6.22,36.11,b,,n,u,,f,f,g,d,a
e,6.42,o,l,n,f,f,f,f,7.1,48.14,z,,n,u,,f,f,g,l,u
e,4.44,o,l,n,f,f,f,f,5.83,39.42,s,,n,p,,f,f,g,d,u
e,4.83,o,l,n,f,f,f,f,7.97,40.71,c,,n,u,,f,f,g,l,w
e,4.87,o,l,n,f,f,f,f,7.31,55.33,s,,n,u,,f,f,g,l,w
e,5.65,s,l,n,f,f,f,f,6.64,45.21,s,,n,u,,f,f,g,d,u
e,2.65,s,l,n,f,f,f,f,5.7,36.73,z,,n,u,,f,f,g,d,w
e,5.51,s,l,n,f,f,f,f,9.82,71.13,z,,n,u,,f,f,g,d,u
e,4.47,s,l,n,f,f,f,f,5.28,37.9,b,,n,p,,f,f,g,l,u
e,3.1,s,l,n,f,f,f,f,4.52,33.57,b,,n,p,,f,f,g,d,w
e,5.28,s,l,n,f,f,f,f,7.09,47.08,s,,n,u,,f,f,g,d,a
e,5.67,o,l,n,f,f,f,f,6.75,41.34,c,,n,p,,f,f,g,l,w
e,5.0,o,l,n,f,f,f,f,6.64,56.08,b,,n,p,,f,f,g,d,u
e,3.75,o,l,n,f,f,f,f,6.8,34.52,u,,n,u,,f,f,g,l,u
e,7.25,s,l,n,f,f,f,f,9.27,69.15,c,,n,p,,f,f,g,d,w
e,3.88,o,l,n,f,f,f,f,6.29,37.19,e,,n,u,,f,f,g,d,a
e,3.32,o,l,n,f,f,f,f,5.1,33.33,c,,n,p,,f,f,g,l,w
e,4.33,s,l,n,f,f,f,f,5.25,33.23,u,,n,p,,f,f,g,d,u
e,6.18,o,l,n,f,f,f,f,7.15,51.57,c,,n,u,,f,f,g,d,w
e,4.49,s,l,n,f,f,f,f,7.91,51.22,z,,n,p,,f,f,g,l,a
e,3.6,s,l,n,f,f,f,f,7.18,49.26,z,,n,u,,f,f,g,l,w
e,4.16,s,l,n,f,f,f,f,6.9,40.87,r,,n,p,,f,f,g,l,a
e,5.44,s,l,n,f,f,f,f,6.95,58.49,z,,n,p,,f,f,g,d,a
e,3.99,o,l,n,f,f,f,f,6.31,35.04,s,,n,u,,f,f,g,d,w
e,5.51,s,l,n,f,f,f,f,7.71,52.53,s,,n,p,,f,f,g,d,a
e,5.68,s,l,n,f,f,f,f,7.34,65.49,z,,n,u,,f,f,g,d,u
e,3.84,o,l,n,f,f,f,f,6.3,55.78,b,,n,u,,f,f,g,d,w
e,4.47,s,l,n,f,f,f,f,7.62,52.69,s,,n,u,,f,f,g,d,u
e,8.29,o,l,n,f,f,f,f,7.19,52.67,u,,n,u,,f,f,g,d,u
e,5.19,o,l,n,f,f,f,f,6.05,39.47,s,,n,u,,f,f,g,d,u
e,3.13,s,l,n,f,f,f,f,5.04,33.31,s,,n,p,,f,f,g,l,w
e,4.68,s,l,n,f,f,f,f,8.43,59.66,r,,n,u,,f,f,g,d,u
e,5.58,s,l,n,f,f,f,f,8.3,51.63,u,,n,p,,f,f,g,d,u
e,5.38,o,l,n,f,f,f,f,5.74,24.66,z,,n,p,,f,f,g,l,w
e,4.93,s,l,n,f,f,f,f,6.37,42.81,s,,n,u,,f,f,g,l,w
e,4.17,o,l,n,f,f,f,f,7.08,56.72,r,,n,u,,f,f,g,d,u
e,7.86,o,l,n,f,f,f,f,8.01,72.72,z,,n,u,,f,f,g,d,w
e,6.19,s,l,n,f,f,f,f,6.37,64.29,e,,n,u,,f,f,g,d,u
e,4.55,o,l,n,f,f,f,f,7.14,56.11,e,,n,u,,f,f,g,d,u
e,5.36,o,l,n,f,f,f,f,7.28,43.7,b,,n,u,,f,f,g,d,w
e,4.58,o,l,n,f,f,f,f,8.3,58.47,e,,n,p,,f,f,g,d,u
e,5.51,s,l,n,f,f,f,f,7.29,56.65,z,,n,u,,f,f,g,d,u
e,3.14,o,l,n,f,f,f,f,4.96,26.78,b,,n,u,,f,f,g,d,w
e,4.4,s,l,n,f,f,f,f,6.73,46.14,s,,n,p,,f,f,g,l,w
e,6.34,o,l,n,f,f,f,f,7.38,65.29,s,,n,u,,f,f,g,d,w
e,4.41,s,l,n,f,f,f,f,6.52,49.45,u,,n,p,,f,f,g,l,a
e,5.05,s,l,n,f,f,f,f,6.2,37.92,b,,n,u,,f,f,g,l,w
e,6.45,o,l,n,f,f,f,f,6.43,45.01,s,,n,p,,f,f,g,l,w
e,3.92,o,l,n,f,f,f,f,7.28,61.36,c,,n,p,,f,f,g,d,u
e,5.33,o,l,n,f,f,f,f,6.44,50.69,s,,n,u,,f,f,g,d,u
e,4.24,o,l,n,f,f,f,f,7.74,35.07,z,,n,u,,f,f,g,d,a
e,3.63,s,l,n,f,f,f,f,5.44,37.39,e,,n,p,,f,f,g,l,u
e,4.01,s,l,n,f,f,f,f,6.15,55.43,r,,n,u,,f,f,g,l,u
e,5.78,s,l,n,f,f,f,f,7.73,57.74,s,,n,p,,f,f,g,l,w
e,5.03,o,l,n,f,f,f,f,8.66,53.64,u,,n,u,,f,f,g,l,w
e,4.18,s,l,n,f,f,f,f,6.69,45.02,s,,n,u,,f,f,g,l,u
e,5.34,o,l,n,f,f,f,f,8.98,53.37,s,,n,u,,f,f,g,l,u
e,4.4,s,l,n,f,f,f,f,6.26,50.54,r,,n,u,,f,f,g,d,u
e,3.68,o,l,n,f,f,f,f,7.75,56.52,e,,n,p,,f,f,g,l,u
e,3.89,o,l,n,f,f,f,f,7.13,54.53,r,,n,p,,f,f,g,d,w
e,5.0,o,l,n,f,f,f,f,5.54,47.72,s,,n,p,,f,f,g,d,w
e,4.44,s,l,n,f,f,f,f,6.61,46.37,z,,n,u,,f,f,g,d,w
e,5.7,s,l,n,f,f,f,f,8.41,61.88,e,,n,u,,f,f,g,l,w
e,4.9,s,l,n,f,f,f,f,6.38,38.47,z,,n,p,,f,f,g,d,w
e,6.52,o,l,n,f,f,f,f,5.34,34.53,r,,n,u,,f,f,g,d,u
e,4.37,o,l,n,f,f,f,f,6.57,43.78,c,,n,p,,f,f,g,l,u
e,6.25,s,l,n,f,f,f,f,8.29,63.61,c,,n,u,,f,f,g,l,u
e,4.99,o,l,n,f,f,f,f,7.62,48.61,u,,n,p,,f,f,g,l,w
e,5.46,o,l,n,f,f,f,f,7.31,55.16,c,,n,p,,f,f,g,d,u
e,6.5,o,l,n,f,f,f,f,8.34,57.22,z,,n,p,,f,f,g,l,w
e,5.98,o,l,n,f,f,f,f,7.55,68.11,b,,n,p,,f,f,g,l,u
e,4.37,o,l,n,f,f,f,f,5.69,51.23,b,,n,p,,f,f,g,d,w
e,5.28,o,l,n,f,f,f,f,6.16,41.78,b,,n,u,,f,f,g,d,a
e,5.21,s,l,n,f,f,f,f,6.87,49.26,u,,n,u,,f,f,g,d,u
e,5.66,s,l,n,f,f,f,f,6.82,45.37,u,,n,p,,f,f,g,d,a
e,4.15,s,l,n,f,f,f,f,6.2,43.65,e,,n,u,,f,f,g,d,u
e,6.17,o,l,n,f,f,f,f,7.99,67.06,e,,n,p,,f,f,g,l,w
e,6.98,o,l,n,f,f,f,f,9.16,70.94,r,,n,p,,f,f,g,d,u
e,5.11,s,l,n,f,f,f,f,5.13,37.59,z,,n,u,,f,f,g,d,w
e,7.04,s,l,n,f,f,f,f,6.26,37.01,b,,n,p,,f,f,g,l,u
e,5.21,o,l,n,f,f,f,f,9.71,65.98,e,,n,u,,f,f,g,l,u
e,5.25,s,l,n,f,f,f,f,7.16,44.9,e,,n,p,,f,f,g,l,u
e,5.31,o,l,n,f,f,f,f,7.66,68.48,e,,n,u,,f,f,g,d,w
e,4.27,o,l,n,f,f,f,f,6.72,44.21,b,,n,p,,f,f,g,l,a
e,5.35,s,l,n,f,f,f,f,7.85,48.34,u,,n,u,,f,f,g,l,w
e,4.06,o,l,n,f,f,f,f,5.93,52.89,s,,n,u,,f,f,g,l,w
e,4.41,o,l,n,f,f,f,f,6.84,46.29,r,,n,p,,f,f,g,d,u
e,6.07,s,l,n,f,f,f,f,8.42,73.8,r,,n,p,,f,f,g,d,w
e,5.05,s,l,n,f,f,f,f,7.61,51.92,e,,n,p,,f,f,g,l,w
e,5.26,o,l,n,f,f,f,f,7.94,49.5,c,,n,u,,f,f,g,l,a
e,4.95,o,l,n,f,f,f,f,7.16,49.65,b,,n,u,,f,f,g,d,a
e,5.96,o,l,n,f,f,f,f,7.86,47.65,b,,n,u,,f,f,g,l,u
e,5.92,s,l,n,f,f,f,f,7.69,58.22,e,,n,u,,f,f,g,l,w
e,6.49,s,l,n,f,f,f,f,8.3,70.02,s,,n,p,,f,f,g,l,w
e,4.4,s,l,n,f,f,f,f,8.13,52.93,z,,n,u,,f,f,g,l,w
e,3.64,o,l,n,f,f,f,f,6.58,42.12,b,,n,p,,f,f,g,d,a
e,6.03,s,l,n,f,f,f,f,8.53,71.04,b,,n,u,,f,f,g,l,a
e,5.42,s,l,n,f,f,f,f,6.94,52.29,b,,n,u,,f,f,g,l,a
e,5.31,s,l,n,f,f,f,f,6.5,53.32,c,,n,p,,f,f,g,d,w
e,3.84,s,l,n,f,f,f,f,5.22,32.66,e,,n,u,,f,f,g,l,w
e,3.86,s,l,n,f,f,f,f,6.11,47.03,b,,n,u,,f,f,g,l,w
e,4.96,s,l,n,f,f,f,f,7.59,53.48,s,,n,p,,f,f,g,l,a
e,4.3,o,l,n,f,f,f,f,7.34,53.38,e,,n,p,,f,f,g,d,w
e,4.6,o,l,n,f,f,f,f,5.89,66.15,e,,n,u,,f,f,g,l,u
e,3.44,o,l,n,f,f,f,f,5.22,39.21,e,,n,p,,f,f,g,d,u
e,4.48,s,l,n,f,f,f,f,7.54,44.96,b,,n,p,,f,f,g,d,a
e,4.5,o,l,n,f,f,f,f,6.95,53.56,b,,n,p,,f,f,g,l,u
e,3.38,s,l,n,f,f,f,f,3.73,28.19,b,,n,u,,f,f,g,l,a
e,3.11,s,l,n,f,f,f,f,7.64,53.94,s,,n,u,,f,f,g,l,w
e,4.71,o,l,n,f,f,f,f,8.02,55.15,s,,n,u,,f,f,g,d,u
e,5.06,o,l,n,f,f,f,f,7.04,57.99,e,,n,u,,f,f,g,d,a
e,5.18,s,l,n,f,f,f,f,6.96,34.69,s,,n,p,,f,f,g,l,u
e,4.83,o,l,n,f,f,f,f,6.2,37.39,z,,n,u,,f,f,g,d,a
e,5.34,s,l,n,f,f,f,f,7.0,45.29,c,,n,p,,f,f,g,d,w
e,3.01,s,l,n,f,f,f,f,6.34,34.56,s,,n,u,,f,f,g,d,u
e,5.13,o,l,n,f,f,f,f,7.92,60.94,z,,n,p,,f,f,g,l,a
e,3.31,s,l,n,f,f,f,f,6.25,43.01,u,,n,u,,f,f,g,l,u
